phase,flux,flux_err,symmetric,tail,multistart_symmetric
-0.2832199650365368,0.998868593138953,0.0003194185067625239,1.0,1.0,1.0
-0.2830842046569302,0.998733518014666,0.00031769851632770926,1.0,1.0,1.0
-0.28305348757680804,1.0006392702192906,0.0003050699548656994,1.0,1.0,1.0
-0.28297436470634807,0.998391288429272,0.00031954602289515163,1.0,1.0,1.0
-0.2829040248264789,1.0000698035246387,0.0003057867007699273,1.0,1.0,1.0
-0.28282317758778674,0.9984124366695659,0.0003141234637610379,1.0,1.0,1.0
-0.2827023426519304,1.000622070065973,0.0003051188192509273,1.0,1.0,1.0
-0.2825655271413723,0.9992986835293607,0.00030563102736025084,1.0,1.0,1.0
-0.28253360730886357,0.9994765567417624,0.0003197963348959235,1.0,1.0,1.0
-0.2822815110652357,1.0002403338181396,0.0003055178411763655,1.0,1.0,1.0
-0.2822628153677016,0.9982651464053098,0.000317634929036882,1.0,1.0,1.0
-0.28216023171136406,0.9974862478902136,0.0003132905419117316,1.0,1.0,1.0
-0.2820884551861127,0.9984874538074935,0.0003191459401315262,1.0,1.0,1.0
-0.28203003885542444,1.0001672854832233,0.00030527238475152614,1.0,1.0,1.0
-0.2820051257244529,0.9996070211217227,0.00031825431992722736,1.0,1.0,1.0
-0.2819536746546021,0.9987740333962294,0.00032065191269238714,1.0,1.0,1.0
-0.2817870743851927,1.0013144090262283,0.0003050042765017365,1.0,1.0,1.0
-0.2815281853366278,0.9982687435015254,0.00031247878384628127,1.0,1.0,1.0
-0.28152375170583355,1.000470945751774,0.00030416031139632365,1.0,1.0,1.0
-0.2815174953279964,0.9975314510312795,0.0003144279352517601,1.0,1.0,1.0
-0.28147156099339554,0.9990844178003474,0.00032083338438128247,1.0,1.0,1.0
-0.2813129037258193,0.999136297690289,0.00031914755646170846,1.0,1.0,1.0
-0.28106561120145557,0.9993964553574707,0.0003056113947524363,1.0,1.0,1.0
-0.28102974979573503,0.9982778272075,0.00031945631826606343,1.0,1.0,1.0
-0.2808579063589036,1.0004160883914954,0.0003050404789485461,1.0,1.0,1.0
-0.28080312762092774,0.9981144200585944,0.00031399479485479017,1.0,1.0,1.0
-0.28064701750290055,0.9987481312921336,0.0003199032224454211,1.0,1.0,1.0
-0.2804624503284572,1.000838554652141,0.00030560069088919915,1.0,1.0,1.0
-0.28026851714695056,0.9980309310280269,0.00031822571297865484,1.0,1.0,1.0
-0.2802146641641059,1.0008103703309446,0.0003053076521988388,1.0,1.0,1.0
-0.2801646007521441,0.9992631631010772,0.00031921731248154525,1.0,1.0,1.0
-0.28013155147221624,0.9988112553468309,0.00031395453876724926,1.0,1.0,1.0
-0.28004400004726904,0.9990661264215406,0.0003182869371439296,1.0,1.0,1.0
-0.27997045446056745,1.0015436270609464,0.00030511221998564197,1.0,1.0,1.0
-0.27970127098421926,1.0009982503733426,0.0003045952493163102,1.0,1.0,1.0
-0.2795106522318491,0.9989411104050445,0.00031428568096255493,1.0,1.0,1.0
-0.27940971796226677,1.000029635612141,0.00031926898113111835,1.0,1.0,1.0
-0.2793907208827022,1.001359900556479,0.00030517172374126594,1.0,1.0,1.0
-0.279088995265667,0.9988286140308781,0.0003191084576988518,1.0,1.0,1.0
-0.27891383641247103,1.000168115285049,0.0003055967265803034,1.0,1.0,1.0
-0.2787850570651571,0.9977653396094737,0.0003144797996707286,1.0,1.0,1.0
-0.2787641267308061,0.9984003521410728,0.00031981588338105617,1.0,1.0,1.0
-0.2786446753633527,1.001092495816097,0.000305549234068388,1.0,1.0,1.0
-0.278399304236018,1.0006247480639892,0.0003052774388122037,1.0,1.0,1.0
-0.27827736711244455,0.9983184847156631,0.0003182265734361106,1.0,1.0,1.0
-0.27824452812288314,0.9993353470123029,0.0003192031874236853,1.0,1.0,1.0
-0.27822206794959925,0.9999287575067816,0.0003210398503479608,1.0,1.0,1.0
-0.2781533734878394,1.0009567664695933,0.0003050363595014099,1.0,1.0,1.0
-0.27810464152878467,0.9975613397741715,0.0003138021034642406,1.0,1.0,1.0
-0.27808673427666974,0.9988313259367987,0.0003182582269878707,1.0,1.0,1.0
-0.27787716874877333,1.001916730676507,0.0003049344687718342,1.0,1.0,1.0
-0.2777636198119353,1.0000363585262302,0.00030545187283274,1.0,1.0,1.0
-0.27755546166588374,1.0011252468552794,0.00030522630172116565,1.0,1.0,1.0
-0.27751052375407426,0.9987010611398809,0.0003189957778527103,1.0,1.0,1.0
-0.2774595354314986,0.9981941918484923,0.0003132397293555371,1.0,1.0,1.0
-0.2773960755303335,1.0003412421062048,0.0003055865117919251,1.0,1.0,1.0
-0.27715487044525844,0.9985715581975012,0.0003180975840976368,1.0,1.0,1.0
-0.2771519828591096,0.999488004001238,0.0003192244361983962,1.0,1.0,1.0
-0.27709060599357827,1.0002877182442738,0.0003056645467102461,1.0,1.0,1.0
-0.2768848862658899,0.9994748347966332,0.00031987935839107167,1.0,1.0,1.0
-0.2768276141959234,1.0008425756961974,0.000305437552137144,1.0,1.0,1.0
-0.2767697644050031,0.9979058730706212,0.00031449756333474453,1.0,1.0,1.0
-0.27658420899714997,1.0010618432266751,0.0003052420942241548,1.0,1.0,1.0
-0.2763351094204154,1.0017703502652067,0.0003051548414557102,1.0,1.0,1.0
-0.2763285122330785,0.9986731909170968,0.0003191984342734147,1.0,1.0,1.0
-0.27628957905859863,0.9984366294746143,0.00031801165543030605,1.0,1.0,1.0
-0.2761332291642731,0.9980881776839291,0.00031837813792600896,1.0,1.0,1.0
-0.2760796182221057,0.9985028045501686,0.00031387217382248606,1.0,1.0,1.0
-0.27605142263269045,1.0010412001711975,0.00030494668348170537,1.0,1.0,1.0
-0.27591984528228863,0.9997964742294809,0.00030561441761478114,1.0,1.0,1.0
-0.27571747028508753,1.0012646559981224,0.00030540525769087615,1.0,1.0,1.0
-0.2756151547528418,0.9993118792200605,0.0003187760914778884,1.0,1.0,1.0
-0.2755645730287881,1.0003647649946417,0.00030571821326060407,1.0,1.0,1.0
-0.27542719569850505,0.9980521357955869,0.0003131927700367231,1.0,1.0,1.0
-0.2752687444398987,1.000512224705353,0.0003055482594842574,1.0,1.0,1.0
-0.27518552286421993,0.9992073278786561,0.000318238728444405,1.0,1.0,1.0
-0.275011386061351,1.0009645621037215,0.00030540812103869265,1.0,1.0,1.0
-0.2750091042669567,0.9995110976107607,0.0003198019152728618,1.0,1.0,1.0
-0.2747686573186172,1.001644777022611,0.00030520346769679073,1.0,1.0,1.0
-0.2747566589603778,0.9985605674639336,0.00031454605533593686,1.0,1.0,1.0
-0.27450369780311235,1.0001213473352124,0.0003210169761543542,1.0,1.0,1.0
-0.27441640706396697,1.0002045884499258,0.00031949061148475255,1.0,1.0,1.0
-0.27422359718150346,1.001163983515713,0.0003051028640265423,1.0,1.0,1.0
-0.2741835189256818,0.9987703405750644,0.0003194282418622872,1.0,1.0,1.0
-0.27407783088352744,1.0005375556678886,0.00030588847090298987,1.0,1.0,1.0
-0.27405673436225086,0.9991458251247054,0.00031440619082797954,1.0,1.0,1.0
-0.27387688283630496,1.0005718089030897,0.00030515608519791557,1.0,1.0,1.0
-0.27373531050309907,1.0001592465601068,0.00030574737123763605,1.0,1.0,1.0
-0.27372343976975344,0.9987956759368316,0.000319690178533988,1.0,1.0,1.0
-0.27348802471059486,0.9975111601946186,0.0003170810454475625,1.0,1.0,1.0
-0.27344824400674383,1.0007341269080436,0.0003056504473538905,1.0,1.0,1.0
-0.273396483943376,0.9990739028043183,0.00031358251188571553,1.0,1.0,1.0
-0.273290633571861,0.999129692701801,0.00031913771507645756,1.0,1.0,1.0
-0.2732193752717791,0.9985774940170681,0.0003182942436549905,1.0,1.0,1.0
-0.27319541455878493,1.0010747329047065,0.00030538546818831156,1.0,1.0,1.0
-0.2731371381168515,0.9985886030930856,0.00031951119356672897,1.0,1.0,1.0
-0.2729528975734752,1.0011288641175806,0.00030520763348728264,1.0,1.0,1.0
-0.272766387755814,0.9987716060228161,0.00031251619738895413,1.0,1.0,1.0
-0.2726911765220166,1.0009218959751693,0.0003037799857567261,1.0,1.0,1.0
-0.27264927600640476,0.9992736773895503,0.00032092322847864207,1.0,1.0,1.0
-0.2725080620791118,0.9986458174106747,0.00031929185176778616,1.0,1.0,1.0
-0.27239381286068465,1.0012906538244564,0.00030524310764674174,1.0,1.0,1.0
-0.2722385763196371,0.9999830945647784,0.0003057891020626598,1.0,1.0,1.0
-0.27223749626533333,0.9988898929645367,0.00031948569871201863,1.0,1.0,1.0
-0.2720358245789605,0.998849981109085,0.0003145213440157039,1.0,1.0,1.0
-0.2720332853039622,1.000866162313335,0.00030513099018684775,1.0,1.0,1.0
-0.27190787958488727,1.000302797897166,0.0003056448985445518,1.0,1.0,1.0
-0.2718356192113731,0.9999844132076073,0.0003200209600088895,1.0,1.0,1.0
-0.2716290937225665,1.0006723948279033,0.0003055124973894639,1.0,1.0,1.0
-0.2714927038645385,0.9990602680636442,0.0003181078469473402,1.0,1.0,1.0
-0.2713799532243115,1.0012837096593132,0.0003054731335580776,1.0,1.0,1.0
-0.2713672452833862,0.998945114474254,0.00031388637512602246,1.0,1.0,1.0
-0.2713654844921791,1.0001002795833027,0.0003194831223372285,1.0,1.0,1.0
-0.2712685094227538,1.0003016188250147,0.00032114993929735036,1.0,1.0,1.0
-0.2712571684105143,0.9991443811792082,0.0003183320645250854,1.0,1.0,1.0
-0.2711364844549564,1.0014767906570732,0.00030517962383070404,1.0,1.0,1.0
-0.27086933410805614,1.0013489932623136,0.0003046503074387187,1.0,1.0,1.0
-0.27073106214125664,0.9990421296151567,0.0003129333152519582,1.0,1.0,1.0
-0.2706035990952671,0.9989595963436556,0.0003192105677376533,1.0,1.0,1.0
-0.2705616398124562,1.0009737737548012,0.00030514018986773007,1.0,1.0,1.0
-0.2704016917770389,0.9995747754011199,0.00030567230737345183,1.0,1.0,1.0
-0.270346253831363,0.9983030309266168,0.0003171901733223009,1.0,1.0,1.0
-0.2702954645149873,0.9985971588890101,0.0003192306123229124,1.0,1.0,1.0
-0.27018668423266945,1.0006992697220478,0.0003049752713682359,1.0,1.0,1.0
-0.27008242274322924,1.0007014412701254,0.0003058088626826311,1.0,1.0,1.0
-0.2699513736112351,0.9994371924408433,0.0003198448340469554,1.0,1.0,1.0
-0.26981086424385126,1.0007128904017992,0.0003055574832917051,1.0,1.0,1.0
-0.26950050604472153,0.9987112074411937,0.00031822250654905065,1.0,1.0,1.0
-0.26944411721720485,1.0000895659416882,0.0003194767557495357,1.0,1.0,1.0
-0.2694031500963092,0.9996026038113771,0.0003209334757744992,1.0,1.0,1.0
-0.26933973771187425,0.9989609062130731,0.00031389874425560014,1.0,1.0,1.0
-0.26931938863833693,1.0007044410756076,0.00030499291572285407,1.0,1.0,1.0
-0.2692986692958499,0.9993541823772865,0.00031845848048157416,1.0,1.0,1.0
-0.26904578518076505,1.0020334884590394,0.00030499517581618877,1.0,1.0,1.0
-0.26893938737057965,1.0008007892339257,0.00030553783027291735,1.0,1.0,1.0
-0.2687278982929797,1.001287275870167,0.0003051935950738086,1.0,1.0,1.0
-0.2687032740082316,0.9989301757706017,0.00031910267338631923,1.0,1.0,1.0
-0.26869693354759505,0.9988609342490264,0.0003133295562619297,1.0,1.0,1.0
-0.2685673365049297,1.0005058943981768,0.0003054675099760891,1.0,1.0,1.0
-0.2683720398732561,0.998353947955176,0.00031800491562881104,1.0,1.0,1.0
-0.2683571687468884,0.9990476613531651,0.0003191531122379267,1.0,1.0,1.0
-0.2682585245104576,1.0007415827207617,0.0003056595394231506,1.0,1.0,1.0
-0.2680710719692456,0.9998906386153368,0.0003199582800597538,1.0,1.0,1.0
-0.26800105166705634,0.9986549692085138,0.00031433440863773865,1.0,1.0,1.0
-0.2679935391233528,1.0008716434212366,0.0003055221771390912,1.0,1.0,1.0
-0.2677496267313302,1.0013762056910573,0.00030528961617779535,1.0,1.0,1.0
-0.2675414033218999,1.0001189757067679,0.00032095670832813563,1.0,1.0,1.0
-0.26752680829514475,0.9992485052641856,0.00031938819361041767,1.0,1.0,1.0
-0.2675116456808837,0.9983523988622037,0.0003180295401106012,1.0,1.0,1.0
-0.26750144221210803,1.0013843881091689,0.0003051077788416796,1.0,1.0,1.0
-0.26734391858713025,0.9998280115982248,0.0003184486080279391,1.0,1.0,1.0
-0.26731407868921053,0.998338557961731,0.00031405213280197335,1.0,1.0,1.0
-0.26722064527439215,1.0015067644461684,0.00030506120426994257,1.0,1.0,1.0
-0.26709371846962426,0.9999911555744396,0.00030553547916338975,1.0,1.0,1.0
-0.266735112138349,1.0004090578733151,0.0003057844608136693,1.0,1.0,1.0
-0.2666641289647469,0.9986410691868725,0.00031325326121031704,1.0,1.0,1.0
-0.2664361811856679,1.0006196883164524,0.0003056177129410899,1.0,1.0,1.0
-0.2664229039027788,0.998916772205681,0.00031921476122797417,1.0,1.0,1.0
-0.2664012327501979,0.9982280147642552,0.0003180362741919556,1.0,1.0,1.0
-0.26619424686404614,0.9991947914008631,0.0003196633029943125,1.0,1.0,1.0
-0.2661769607051667,1.0006923658371099,0.0003052798548678071,1.0,1.0,1.0
-0.26598712141822745,0.9977073122602534,0.00031458421954848917,1.0,1.0,1.0
-0.26593415273111987,1.0009385902503103,0.00030517053805548906,1.0,1.0,1.0
-0.2656827761854572,1.0003451684006583,0.0003210420397279024,1.0,1.0,1.0
-0.2656826163759547,1.0013195779420438,0.0003050476421447702,1.0,1.0,1.0
-0.26561341299803587,0.9987372589575348,0.00031931085320327805,1.0,1.0,1.0
-0.26552577959870405,0.9983256745470189,0.0003177997713861811,1.0,1.0,1.0
-0.2653934777949871,1.0013146565335964,0.0003050302235132365,1.0,1.0,1.0
-0.265392813183837,0.998334238225685,0.0003194247968501263,1.0,1.0,1.0
-0.2652903832555822,0.9984908174154281,0.0003141939037573937,1.0,1.0,1.0
-0.26525178457276866,1.0001465072575297,0.0003057765305592141,1.0,1.0,1.0
-0.2650508327440093,1.000927861371895,0.0003052316823655743,1.0,1.0,1.0
-0.2649138206479904,0.9994744958740692,0.0003193580719937516,1.0,1.0,1.0
-0.26490517003057334,1.0003631009381515,0.00030562923267982606,1.0,1.0,1.0
-0.26471370436896535,0.9985945731767185,0.00031687935851615914,1.0,1.0,1.0
-0.2646327732750393,0.9985771249246795,0.0003131314752033601,1.0,1.0,1.0
-0.26461524769806033,1.0001543725551891,0.0003056601988642544,1.0,1.0,1.0
-0.26443416290017296,0.9987924464412837,0.0003181425851430075,1.0,1.0,1.0
-0.26432098042110397,0.999437872944835,0.0003196225290334152,1.0,1.0,1.0
-0.2641185259356291,1.0007984650779667,0.00030507292450160183,1.0,1.0,1.0
-0.2639757223760313,0.9986714100699278,0.0003150652850907403,1.0,1.0,1.0
-0.2638271860774637,0.9989437547142219,0.0003205449326470607,1.0,1.0,1.0
-0.2637037820902606,0.9989892357858269,0.00031922230246134473,1.0,1.0,1.0
-0.2635641261757087,1.0010455805717942,0.00030509987970724875,1.0,1.0,1.0
-0.26344566254888946,0.9980406358512711,0.0003193197881233827,1.0,1.0,1.0
-0.263268902143718,0.9986106611814616,0.00031393648423569723,1.0,1.0,1.0
-0.2632083368060876,1.000624839904253,0.00030518801179278454,1.0,1.0,1.0
-0.2630771034064594,1.000032012171028,0.0003056218523355784,1.0,1.0,1.0
-0.26302462557728745,0.9990800121294358,0.0003198820842323405,1.0,1.0,1.0
-0.2626031276987373,0.9986001092847399,0.0003135036684927582,1.0,1.0,1.0
-0.2625667954882971,0.9998774229063525,0.00031924330437592164,1.0,1.0,1.0
-0.26254540337907883,1.0003738719595754,0.00030526468871930584,1.0,1.0,1.0
-0.26247074109845414,0.9983174262922028,0.0003181355296277256,1.0,1.0,1.0
-0.26245121132870963,0.9992727236305283,0.0003208942710004546,1.0,1.0,1.0
-0.26230243998784886,1.0012950925484492,0.00030508730991390915,1.0,1.0,1.0
-0.262037087678209,1.0010232836833297,0.0003043309242223895,1.0,1.0,1.0
-0.2619690139890567,0.9993116835770033,0.0003125705832772807,1.0,1.0,1.0
-0.26173271277781396,1.0006209755353621,0.00030516770173600726,1.0,1.0,1.0
-0.26157397650635517,1.0000438429744574,0.00030570170726444625,1.0,1.0,1.0
-0.26156496799242746,0.9987093088398639,0.0003157410654762209,1.0,1.0,1.0
-0.2615023561598093,0.998917818722845,0.00031931245532947067,1.0,1.0,1.0
-0.26136274172125695,1.0008817090937694,0.0003051252181827528,1.0,1.0,1.0
-0.26125105571327367,1.0008114296395296,0.00030567489284949494,1.0,1.0,1.0
-0.26124960663390695,0.9986257381537461,0.00031455840796970814,1.0,1.0,1.0
-0.26113915859292547,0.9989370564994899,0.00031994526962308777,1.0,1.0,1.0
-0.26097715187862036,1.0015436979357708,0.00030566814788330433,1.0,1.0,1.0
-0.2607302378737302,1.0014714963110238,0.00030539740135606715,1.0,1.0,1.0
-0.2606441338903096,0.9991781299826101,0.0003191948467304434,1.0,1.0,1.0
-0.2605847345151915,1.0005665042923222,0.0003209927629207881,1.0,1.0,1.0
-0.2605751740036659,0.9982600958391973,0.000313887976115809,1.0,1.0,1.0
-0.2605110131675019,0.9993215091003801,0.0003183648750907337,1.0,1.0,1.0
-0.26048558817780076,1.0010536376282844,0.0003049457195932497,1.0,1.0,1.0
-0.2602140744319854,1.0013574857625098,0.00030488079624381903,1.0,1.0,1.0
-0.26011546760901183,1.0001810369021527,0.00030550650580535164,1.0,1.0,1.0
-0.25993447589753504,0.9981157162809106,0.0003131910166137883,1.0,1.0,1.0
-0.25989978009931747,1.0006922622195396,0.0003051147061865373,1.0,1.0,1.0
-0.25989630388627916,0.9997844144639266,0.0003191877146500285,1.0,1.0,1.0
-0.25973870639862184,1.000885155594804,0.00030564952299853127,1.0,1.0,1.0
-0.25958959556520256,0.9990259781672751,0.00031797247620594016,1.0,1.0,1.0
-0.2595627786537307,0.9993430508791827,0.00031915773314425844,1.0,1.0,1.0
-0.2594266124514206,1.0002167090846659,0.00030567878990365847,1.0,1.0,1.0
-0.2592575130944681,0.999932535354957,0.00031986844869814744,1.0,1.0,1.0
-0.25923246526355825,0.9981540665992478,0.0003146756345804941,1.0,1.0,1.0
-0.2591596839562271,1.0011938182171676,0.00030551716356273144,1.0,1.0,1.0
-0.25891503090230117,1.0013996824890998,0.00030530871848478313,1.0,1.0,1.0
-0.2587340685666959,0.9980587121418204,0.00031793070706797314,1.0,1.0,1.0
-0.25872553096790796,0.9994876577714467,0.0003192676882472932,1.0,1.0,1.0
-0.25872175619170434,0.9994697410628154,0.00032088938815462133,1.0,1.0,1.0
-0.25866794116058145,1.0014693863373898,0.00030503831930070257,1.0,1.0,1.0
-0.2585550204120892,0.9986363364745522,0.0003182323824166921,1.0,1.0,1.0
-0.25854875326335147,0.9982221625072394,0.0003138737978809908,1.0,1.0,1.0
-0.2583893847735794,1.0015386823342989,0.0003047623179332959,1.0,1.0,1.0
-0.2582688628973244,1.0010219288456084,0.00030555329891568845,1.0,1.0,1.0
-0.258063656104639,1.000759726433155,0.0003051569170185086,1.0,1.0,1.0
-0.25790588504932543,1.0004376223008158,0.00030576270917891774,1.0,1.0,1.0
-0.2579012203507318,0.9986939211858036,0.0003131964775009127,1.0,1.0,1.0
-0.25762708863443606,0.99854417222175,0.00031912429013859615,1.0,1.0,1.0
-0.2576039102815457,1.00039855158559,0.0003055399531430592,1.0,1.0,1.0
-0.25737963907454287,0.9999450787504066,0.00031971804867869777,1.0,1.0,1.0
-0.25734273799034213,1.000656840701148,0.0003052433309999384,1.0,1.0,1.0
-0.25721785978897316,0.9979593633768161,0.00031435763973457437,1.0,1.0,1.0
-0.2570996163583459,1.0009511356151506,0.0003052329424795905,1.0,1.0,1.0
-0.2568622008177499,1.0004041967941264,0.000320877511209769,1.0,1.0,1.0
-0.25684933134743915,1.001934346856626,0.0003051271661015679,1.0,1.0,1.0
-0.25681070597791233,0.9992579533504375,0.00031926908957299356,1.0,1.0,1.0
-0.2567471146751501,0.9983688084495491,0.00031781805392196096,1.0,1.0,1.0
-0.25660266199051307,0.9981199779745205,0.00031821256994076224,1.0,1.0,1.0
-0.25656285850601535,1.0008481711804325,0.00030504726016975637,1.0,1.0,1.0
-0.256524396963826,0.9984444031747254,0.0003140773780771003,1.0,1.0,1.0
-0.2564258891312363,0.9998796582497181,0.00030565837720591775,1.0,1.0,1.0
-0.2562247515823515,1.0014710684242993,0.00030527343844082775,1.0,1.0,1.0
-0.2561043348086969,0.9989949077193409,0.00031927772318729767,1.0,1.0,1.0
-0.25607511070532496,1.000573079087103,0.00030576968242301475,1.0,1.0,1.0
-0.2558693725637493,0.9987068415658481,0.00031309870937297956,1.0,1.0,1.0
-0.25578252744344354,1.0003541964704261,0.0003055642112447267,1.0,1.0,1.0
-0.2556955778167094,0.9990559945282207,0.00031913642472974104,1.0,1.0,1.0
-0.2556493480968527,0.9994388922954972,0.00031815462076899016,1.0,1.0,1.0
-0.2555265705221359,1.0013308736763664,0.00030536630519975485,1.0,1.0,1.0
-0.255505065562204,0.9995589285709524,0.00031973661169733264,1.0,1.0,1.0
-0.25528410437109983,1.0009617813244363,0.0003050691926764214,1.0,1.0,1.0
-0.2552056139994292,0.9988624795500324,0.0003148852858476966,1.0,1.0,1.0
-0.2548999264330831,0.9997905317993291,0.00031947296091435054,1.0,1.0,1.0
-0.2547637562329186,0.9988165314737671,0.00031770250266577717,1.0,1.0,1.0
-0.2547344767516506,1.0007863431881001,0.00030510445862439757,1.0,1.0,1.0
-0.25465424802118264,0.9996766440641613,0.00031964356576246735,1.0,1.0,1.0
-0.25458491590256926,1.0008468332782559,0.00030586539781797664,1.0,1.0,1.0
-0.2545023567756495,0.9981189612676854,0.00031375627600439143,1.0,1.0,1.0
-0.2543832040402094,1.00097981691005,0.0003051702196147599,1.0,1.0,1.0
-0.2542465321282066,1.0006341860656744,0.0003057750722046958,1.0,1.0,1.0
-0.2542140385469054,0.9990223481666329,0.00031980068301619175,1.0,1.0,1.0
-0.2539623169502647,1.001369601718333,0.00030560193479376395,1.0,1.0,1.0
-0.2539420960527039,0.9988194441615349,0.0003177675322698325,1.0,1.0,1.0
-0.25383905610797264,0.9992212763956816,0.0003132286685563107,1.0,1.0,1.0
-0.25376839544622953,0.99960044982427,0.0003191764714121449,1.0,1.0,1.0
-0.2537110206889963,1.0002004365333668,0.00030526877456765587,1.0,1.0,1.0
-0.25368471684046767,0.9984322200913412,0.00031814016272131875,1.0,1.0,1.0
-0.25346804996658534,1.0001383394553793,0.00030497236525411936,1.0,1.0,1.0
-0.25320709168726374,0.9986736174554315,0.00031253227053167277,1.0,1.0,1.0
-0.2532046761604647,1.0005748432631643,0.00030407531090934114,1.0,1.0,1.0
-0.2531967968166384,0.998077938779846,0.000314428565371882,1.0,1.0,1.0
-0.2531521986039422,1.000512472022266,0.0003209388928402836,1.0,1.0,1.0
-0.25299304018352586,0.9991560028026503,0.0003191689108785298,1.0,1.0,1.0
-0.25274638756005174,0.9999141538549668,0.00030573788913172727,1.0,1.0,1.0
-0.2527096692522264,0.9990971027201857,0.00031955301879445117,1.0,1.0,1.0
-0.25253860099536496,1.0002613507786386,0.00030494076542154545,1.0,1.0,1.0
-0.25248218919714915,0.998246551478166,0.00031413869834923396,1.0,1.0,1.0
-0.2523274839145415,0.9997643950392475,0.0003199679553826664,1.0,1.0,1.0
-0.2521435437332684,1.0003168370318751,0.00030551374551012096,1.0,1.0,1.0
-0.25194796578376355,0.9989758202885449,0.00031820365884541846,1.0,1.0,1.0
-0.2518955096698505,1.001416128302395,0.0003053313715034138,1.0,1.0,1.0
-0.2518445777993179,0.9984570414987589,0.00031910799039919517,1.0,1.0,1.0
-0.251810530600288,0.9986844796938987,0.0003139434854237321,1.0,1.0,1.0
-0.25176668520109047,0.9992686127267937,0.00032091666005887683,1.0,1.0,1.0
-0.2516514238704701,1.0016359905946886,0.00030503561319080585,1.0,1.0,1.0
-0.2513821808975649,1.0010015350334578,0.00030481178169855066,1.0,1.0,1.0
-0.25117215814512583,0.9982529798964376,0.00031295437634655494,1.0,1.0,1.0
-0.25108989120698766,0.998368567990322,0.00031915171053824054,1.0,1.0,1.0
-0.25107166665532077,1.0012565136347862,0.0003051130440392846,1.0,1.0,1.0
-0.2507686739929227,0.9984994663497243,0.00031911146385051167,1.0,1.0,1.0
-0.25059473668531496,1.000728844580547,0.00030567223193818827,1.0,1.0,1.0
-0.2504642791712399,0.9982566148107215,0.00031454190519727916,1.0,1.0,1.0
-0.25044448907385686,0.9991593076662695,0.0003198350610794674,1.0,1.0,1.0
-0.2503256388840782,1.001563501518351,0.0003055427400163337,1.0,1.0,1.0
-0.2500804275807127,1.0005481554869435,0.00030527878185356374,1.0,1.0,1.0
-0.24995684575973343,0.9991283909907682,0.00031826331455597957,1.0,1.0,1.0
-0.24992468087658892,0.9988955421127912,0.00031920531151258225,1.0,1.0,1.0
-0.2498341965562645,1.0017181865413771,0.0003050968201998579,1.0,1.0,1.0
-0.24978377635639504,0.9981079673719244,0.00031378478040712803,1.0,1.0,1.0
-0.24976653400383952,0.999846041368521,0.0003183398165079424,1.0,1.0,1.0
-0.24955820118469774,1.0010276397993245,0.00030485373672009574,1.0,1.0,1.0
-0.2494443126030319,0.999599520163003,0.0003054399156994049,1.0,1.0,1.0
-0.24923624512371134,1.0013433757574792,0.00030521888383176874,1.0,1.0,1.0
-0.24919059454364856,0.9992102144321141,0.00031906057388065174,1.0,1.0,1.0
-0.24913846518748706,0.9993193460594045,0.0003132515111469715,1.0,1.0,1.0
-0.24907675766246484,1.000010979427834,0.00030556185048064667,1.0,1.0,1.0
-0.24883424292643497,0.99972250734902,0.0003181908652521381,1.0,1.0,1.0
-0.24883183696012168,0.9996601258173022,0.0003193366971589545,1.0,1.0,1.0
-0.24877152111031364,1.0007410676834931,0.0003056171027124888,1.0,1.0,1.0
-0.24850872358413767,1.0009755794361272,0.0003053620253110533,1.0,1.0,1.0
-0.24844873190603067,0.9985826346771364,0.0003143984483246158,1.0,1.0,1.0
-0.24826505426085532,1.001692259319646,0.00030533525559597657,1.0,1.0,1.0
-0.2480085631770237,0.9987423051774464,0.00031916839768984844,1.0,1.0,1.0
-0.24796881149086403,0.9983410501802793,0.0003180376570484701,1.0,1.0,1.0
-0.24781278719413535,0.999300998031903,0.00031842677762798963,1.0,1.0,1.0
-0.24775877143315483,0.9985454978255285,0.00031420777113969463,1.0,1.0,1.0
-0.24773229890524817,1.0005555672891706,0.0003049886025177181,1.0,1.0,1.0
-0.24760042592737364,1.0002602414527562,0.00030556715742078986,1.0,1.0,1.0
-0.24739836716963737,1.001699643128663,0.00030540875657117145,1.0,1.0,1.0
-0.24729539995817618,1.000029733786898,0.0003189416008237734,1.0,1.0,1.0
-0.24724527565194876,1.0004724908056322,0.00030572726045539645,1.0,1.0,1.0
-0.24710613883618215,0.9987911371035937,0.00031329825050381614,1.0,1.0,1.0
-0.24694967311984328,1.0008535040918913,0.00030559693625198343,1.0,1.0,1.0
-0.24689889774028018,0.9998168021704255,0.0003193118977270217,1.0,1.0,1.0
-0.24686492955088113,0.9993678789689501,0.00031825018754616925,1.0,1.0,1.0
-0.24669222406447489,1.0005078271538925,0.00030531941986369874,1.0,1.0,1.0
-0.24668967297236577,0.9996781709032075,0.0003196819685430371,1.0,1.0,1.0
-0.2464496387488282,1.0019067398810755,0.0003052217741472634,1.0,1.0,1.0
-0.24643578861481075,0.99897650815012,0.0003144901837579752,1.0,1.0,1.0
-0.24618415808359373,1.0004416926205073,0.00032098727606394423,1.0,1.0,1.0
-0.24609635619816572,1.0001238913522306,0.0003194534073222015,1.0,1.0,1.0
-0.24590459301191459,1.0013843770435613,0.00030508032563411884,1.0,1.0,1.0
-0.24586311309718667,0.9990258114132368,0.00031951497304315025,1.0,1.0,1.0
